date,time,买①委差,买①委比,买②委差,买②委比,买③委差,买③委比,买④委差,买④委比,买⑤委差,买⑤委比,卖①委差,卖①委比,卖②委差,卖②委比,卖③委差,卖③委比,卖④委差,卖④委比,卖⑤委差,卖⑤委比
2022-06-16,09:16:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:16:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:13,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:13,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:13,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:13,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:13,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:13,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:13,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:13,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:13,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:13,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:17:43,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:13,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:13,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:13,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:13,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:13,63.0,12.7,24.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:28,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:28,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:28,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:28,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:28,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:43,63.0,12.7,20.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:45,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:45,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:45,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:45,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:45,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:45,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:45,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:45,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:18:45,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:19:13,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:19:13,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:19:13,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:19:13,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:19:13,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:19:13,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:19:13,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:19:13,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:19:13,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:19:13,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:19:43,63.0,12.7,30.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:19:48,63.0,12.7,38.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:19:48,63.0,12.7,38.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:19:48,63.0,12.7,38.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:19:48,63.0,12.7,38.0,0.0,,0.0,,0.0,,0.0,63.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:00,64.0,12.7,37.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:00,64.0,12.7,37.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:00,64.0,12.7,37.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:00,64.0,12.7,37.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:13,64.0,12.7,37.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:13,64.0,12.7,37.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:13,64.0,12.7,37.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:13,64.0,12.7,37.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:13,64.0,12.7,37.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:13,64.0,12.7,37.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:13,64.0,12.7,37.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:13,64.0,12.7,37.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:38,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:38,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:43,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:43,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:43,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:43,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:43,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:43,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:43,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:43,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:43,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:20:43,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:13,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:13,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:13,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:13,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:13,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:13,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:13,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:13,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:13,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:13,64.0,12.7,57.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:45,64.0,12.7,87.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:45,64.0,12.7,87.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:45,64.0,12.7,87.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:45,64.0,12.7,87.0,0.0,,0.0,,0.0,,0.0,64.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:54,76.0,12.7,75.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:54,76.0,12.7,75.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:54,76.0,12.7,75.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:54,76.0,12.7,75.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:54,76.0,12.7,75.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:21:54,76.0,12.7,75.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:13,76.0,12.7,75.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:13,76.0,12.7,75.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:13,76.0,12.7,75.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:13,76.0,12.7,75.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:13,76.0,12.7,75.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:13,76.0,12.7,75.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:13,76.0,12.7,75.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:13,76.0,12.7,75.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:13,76.0,12.7,75.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:13,76.0,12.7,75.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:45,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:45,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:45,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:45,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:45,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:45,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:45,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:45,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:22:45,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:13,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:13,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:13,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:13,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:13,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:13,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:13,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:13,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:13,76.0,12.7,85.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:39,76.0,12.7,97.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:43,76.0,12.7,97.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:43,76.0,12.7,97.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:43,76.0,12.7,97.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:43,76.0,12.7,97.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:43,76.0,12.7,97.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:43,76.0,12.7,97.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:43,76.0,12.7,97.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:43,76.0,12.7,97.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:43,76.0,12.7,97.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:23:43,76.0,12.7,97.0,0.0,,0.0,,0.0,,0.0,76.0,12.7,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:24:15,77.0,12.77,6.0,0.0,,0.0,,0.0,,0.0,77.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:24:18,78.0,12.77,5.0,0.0,,0.0,,0.0,,0.0,78.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:24:18,78.0,12.77,5.0,0.0,,0.0,,0.0,,0.0,78.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:24:18,78.0,12.77,5.0,0.0,,0.0,,0.0,,0.0,78.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:24:18,78.0,12.77,5.0,0.0,,0.0,,0.0,,0.0,78.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:24:18,78.0,12.77,5.0,0.0,,0.0,,0.0,,0.0,78.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:24:18,78.0,12.77,5.0,0.0,,0.0,,0.0,,0.0,78.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:24:38,126.0,12.72,8.0,0.0,,0.0,,0.0,,0.0,126.0,12.72,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:24:38,126.0,12.72,8.0,0.0,,0.0,,0.0,,0.0,126.0,12.72,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:24:43,126.0,12.73,16.0,0.0,,0.0,,0.0,,0.0,126.0,12.73,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:24:43,126.0,12.73,16.0,0.0,,0.0,,0.0,,0.0,126.0,12.73,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:24:43,126.0,12.73,16.0,0.0,,0.0,,0.0,,0.0,126.0,12.73,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:24:53,138.0,12.73,24.0,0.0,,0.0,,0.0,,0.0,138.0,12.73,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:24:54,143.0,12.77,8.0,0.0,,0.0,,0.0,,0.0,143.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:24:54,143.0,12.77,8.0,0.0,,0.0,,0.0,,0.0,143.0,12.77,,0.0,,0.0,,0.0,,0.0
2022-06-16,09:25:00,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:00,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:00,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:00,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:00,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:13,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:13,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:13,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:13,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:13,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:13,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:13,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:13,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:13,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:43,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:43,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:43,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:43,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:43,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:43,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:43,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:43,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:43,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:25:43,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:26:15,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
2022-06-16,09:26:15,37.0,12.8,20.0,12.79,11.0,12.78,74.0,12.77,10.0,12.76,16.0,12.88,26.0,12.98,51.0,12.99,12.0,13.0,8.0,13.01
